Epoch,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy,Top-1 Accuracy,Top-5 Accuracy,Epoch Time (seconds)
52,1.4595952732178865,57.79491688894189,2.0485446166388597,46.3310917721519,46.3310917721519,77.56131329113924,33.03561106000052
53,1.445290612137836,58.113011512000234,2.013327170021926,47.4189082278481,47.4189082278481,77.90743670886076,34.97814637299962
54,1.435829891878016,58.31601662404092,2.030237398570097,47.151898734177216,47.151898734177216,77.76898734177216,35.535071969000455
55,1.4224410752201324,58.789162402567655,2.020378835593598,47.65625,47.65625,77.67998417721519,35.01505973900021
56,1.3923174886752272,59.50367647363707,2.1397576588618605,45.609177215189874,45.609177215189874,75.5439082278481,33.55245531999935
57,1.38138102753388,59.812180305380956,2.061864392666877,46.55854430379747,46.55854430379747,77.67009493670885,34.00733850500001
58,1.378026666848556,59.7965952685422,2.071931200691416,46.17286392405063,46.17286392405063,77.20530063291139,34.57504179300031
59,1.350425022947209,60.503916240409204,2.0212230320218243,47.91337025316456,47.91337025316456,77.96677215189874,34.11109173299974
60,1.3489267140093362,60.57544757643014,2.0827165102656884,46.99367088607595,46.99367088607595,77.21518987341773,34.43223168000077
61,1.3310310637859433,60.818014715028845,2.060797981069058,47.52768987341772,47.52768987341772,77.42286392405063,32.46676788299919
62,1.325491596213387,61.22802110279307,2.0167438817929617,48.210047468354425,48.210047468354425,78.03599683544303,34.26939692799988
63,1.3111037564704486,61.419836959570574,2.078086732309076,47.26068037974683,47.26068037974683,76.8690664556962,34.65039801200055
64,1.2919911803187007,61.81985293812764,2.075776474385322,47.21123417721519,47.21123417721519,77.0371835443038,33.632653699
65,1.2802726609627608,62.52437660761196,2.081232132790964,47.47824367088608,47.47824367088608,77.45253164556962,36.346326090999355
66,1.2656707286529834,62.562340162599185,2.0197578080092806,48.635284810126585,48.635284810126585,77.82832278481013,33.71718193200013
67,1.2579340998778867,62.895220594332955,2.0892374575892583,47.86392405063291,47.86392405063291,77.62064873417721,34.9716386300006
68,1.2489675405385243,63.02309783218462,2.079846908774557,47.97270569620253,47.97270569620253,77.53164556962025,32.28258184399965
69,1.2228955425264891,63.78356777798489,2.0593724899654147,48.684731012658226,48.684731012658226,78.21400316455697,32.93411220500002
70,1.222120856385097,63.508232094137874,2.0845227633850483,47.933148734177216,47.933148734177216,77.05696202531645,34.87924828599989
